year,month,date,ryaay,avg_rating,avg_sentiment,guests,load_factor,lockdown,war,quarter,dln_ryaay,d_avg_rating,d_avg_sentiment,d_guests,d_load_factor,sd_guests,rating_sent_only_logpred,rating_sent_only_levelpred,time_dummies_logpred,time_dummies_levelpred,guests_qinteraction_logpred,guests_qinteraction_levelpred,sd_guests_model_logpred,sd_guests_model_levelpred,guests_loadf_qinteraction_logpred,guests_loadf_qinteraction_levelpred,sd_guests_loadf_qinteraction_logpred,sd_guests_loadf_qinteraction_levelpred
2022,6,2022-06-30 13:30:00,26.910764694213867,0.2891891891891892,0.3243599099099099,15.9,0.95,0,1,2,-0.25978733990586944,-0.054838114565077034,-0.0739115917965747,0.5,0.029999999999999916,10.600000000000001,-0.010314897513048399,44.68921351698258,-0.02469547816306667,58.21125124529287,-0.03114903934406816,53.334702542799164,-0.06803450550864902,36.18195478577292,-0.022470336233356137,54.87315027491834,-0.08679320413016733,35.4836623728512
2022,7,2022-07-29 13:30:00,29.211685180664062,0.3048076923076923,0.3046735576923077,16.8,0.96,0,1,3,0.0820424255791874,0.015618503118503102,-0.019686352217602232,0.9000000000000004,0.010000000000000009,7.5,0.020012594477864687,45.5925697257617,0.004168400663607172,58.454405493699944,0.009273607233690074,53.831608118534696,0.004227251038665315,36.33522872719013,0.014882041375780832,55.69588154363159,-0.014458096283069558,34.974327047817376
2022,8,2022-08-31 13:30:00,29.095638275146484,0.2782978723404256,0.2895414893617021,16.9,0.96,0,1,3,-0.003980531153420674,-0.0265098199672667,-0.015132068330605597,0.09999999999999787,0.0,5.799999999999999,0.012654975655082622,46.173208823502065,0.0034652911634251438,58.65731840162167,-0.008006154498340117,53.40234461493556,0.009612975371130648,36.686202635048275,-0.007085405821094062,55.30264837374841,-0.002010867325956291,34.90406897981083
2022,9,2022-09-30 13:30:00,23.377351760864258,0.28125,0.28979661458333333,15.9,0.94,0,1,3,-0.21882059528684472,0.0029521276595744217,0.0002551252216312361,-0.9999999999999982,-0.020000000000000018,5.300000000000001,0.01371970826074976,46.81105732049503,-0.005486070747060209,58.33640129489895,-0.02145411598954115,52.268847089908704,0.016049673639905917,37.279754631207965,-0.02412257092329842,53.98456797517778,-0.013994710815928419,34.41899875371152
2022,10,2022-10-31 13:30:00,27.567026138305664,0.27741935483870966,0.30131866359447007,15.7,0.94,0,1,4,0.16485267315580998,-0.003830645161290336,0.011522049011136737,-0.20000000000000107,0.0,4.399999999999999,-7.444785084128442e-05,46.80757246760343,0.0422792607692135,60.855703058342975,0.01649552455507404,53.13819964107457,0.004495470344730058,37.44772192573271,0.015940609565798333,54.8520103073848,0.07878818457355977,37.24050026468404
2022,11,2022-11-30 14:30:00,30.288114547729492,0.2880952380952381,0.3654794642857143,11.2,0.92,0,1,4,0.09413502305058197,0.010675883256528462,0.06416080069124425,-4.5,-0.019999999999999907,1.0,-0.03955669827506603,44.992161982049474,0.001027891152044269,60.918288256943605,0.0842439471904961,57.808741854810144,-0.022299368836729595,36.62190320097862,0.08028771885632298,59.437572252325744,0.05681645828697507,39.417636542725845
2022,12,2022-12-30 14:30:00,29.915966033935547,0.27755102040816326,0.2930048469387755,11.5,0.92,0,1,4,-0.012363057463175675,-0.010544217687074864,-0.07247461734693883,0.3000000000000007,0.0,2.0,-0.029730685960597004,43.6742031325303,0.014549062835982519,61.81107108913794,-0.01319534359075374,57.05094632507753,-0.026299335412608083,35.67132604760271,-0.018807766722038072,58.330131150426595,0.044169767685480414,41.19772810785471
2023,1,2023-01-31 14:30:00,36.22649002075195,0.2635761589403974,0.3412652317880795,11.8,0.91,0,1,1,0.19139830080117948,-0.013974861467765887,0.048260384849304006,0.3000000000000007,-0.010000000000000009,4.800000000000001,-0.032391037134898715,42.282216051188584,-0.04238667739996642,59.24585470936052,-0.04104507806408695,54.75669179260142,-0.04297188764298,34.17093013167836,-0.043123485596508346,55.86819766940628,-0.061384175364508395,38.744892337147306
2023,2,2023-02-28 14:30:00,37.12284851074219,0.29726027397260274,0.37047636986301374,10.6,0.92,0,1,1,0.024442023122207335,0.033684115032205364,0.02921113807493425,-1.200000000000001,0.010000000000000009,1.9000000000000004,0.028443357423492587,43.502131232752504,0.023826686035952088,60.674438715148504,0.017935277563031038,55.74762805370503,0.06453329204592216,36.44880154583482,0.021727414696405115,57.09535234180092,0.07094250523667886,41.59339754015696
2023,3,2023-03-31 13:30:00,37.7310905456543,0.298,0.33625174999999996,12.6,0.93,0,1,1,0.016251794627510474,0.0007397260273972472,-0.03422461986301378,2.0,0.010000000000000009,1.4000000000000004,-0.010112603348281615,43.06442832287186,-0.023519002465355633,59.26408649014641,-0.002113791922150195,55.62991362358197,0.010398459762772112,36.82979035756899,-0.004138105651448997,56.859573916075945,-0.010674216290147157,41.151781762826545
