year,week,date,ryaay,avg_rating,avg_sentiment,lockdown,war,quarter,dln_ryaay,d_avg_rating,d_avg_sentiment,weekly_rating_sent_only_logpred,weekly_rating_sent_only_levelpred,weekly_time_dummies_logpred,weekly_time_dummies_levelpred
2020.0,50.0,2020-12-11 14:30:00,42.78111267089844,0.27692307692307694,0.50135,1,0,4.0,-0.08427169218114816,0.01328671328671327,0.14935909090909089,-0.004284013788136789,45.959941693195674,0.015870354216218387,49.515972289291625
2020.0,51.0,2020-12-18 14:30:00,43.625450134277344,0.2,0.21179800000000001,1,0,4.0,0.019543986280156744,-0.07692307692307693,-0.2895519999999999,0.021193915006746014,46.94440829174812,0.041486118501389224,51.61340412096838
2020.0,52.0,2020-12-24 14:30:00,43.21728515625,0.2482758620689655,0.3183293103448276,1,0,4.0,-0.009400164152296053,0.0482758620689655,0.10653131034482757,-0.003123906946878867,46.797987150652794,0.018341021602672473,52.56878119501304
2020.0,53.0,2020-12-31 14:30:00,44.009605407714844,0.23333333333333336,0.31292916666666665,1,0,4.0,0.018167380232745334,-0.014942528735632149,-0.00540014367816094,-0.0019779407804283106,46.70551498580636,0.019945856417805913,53.62783733689973
2021.0,1.0,2021-01-08 14:30:00,43.05322265625,0.22962962962962963,0.3854537037037037,1,0,1.0,-0.02197082829258168,-0.003703703703703737,0.07252453703703704,-0.0033316434294216484,46.55016778811554,0.007104003775058015,54.01016612044
2021.0,2.0,2021-01-15 14:30:00,43.27330780029297,0.26,0.39393833333333333,1,0,1.0,0.00509891037458754,0.03037037037037038,0.008484629629629648,-0.0018084848874343176,46.46605859119305,0.009970430146562221,54.55136421449999
2021.0,3.0,2021-01-22 14:30:00,42.00880432128906,0.23200000000000004,0.45006,1,0,1.0,-0.029656773883929954,-0.02799999999999997,0.05612166666666668,-0.0036521704815982475,46.29666613695527,0.007656470906747661,54.97063817878108
2021.0,4.0,2021-01-29 14:30:00,38.043216705322266,0.2818181818181818,0.31879545454545455,1,0,1.0,-0.0991564277816761,0.04981818181818176,-0.13126454545454547,0.009982157876653266,46.761121041939106,0.02075327457815214,56.123379128016296
2021.0,5.0,2021-02-05 14:30:00,41.824729919433594,0.27692307692307694,0.2993942307692308,1,0,1.0,0.0947649942261033,-0.004895104895104863,-0.019401223776223775,-0.0005225899884563016,46.736690532359454,0.0105527821566621,56.71877292707516
2021.0,6.0,2021-02-12 14:30:00,41.960784912109375,0.21176470588235294,0.3084205882352941,1,0,1.0,0.0032477000955739577,-0.065158371040724,0.00902635746606334,-0.003792127946102288,46.5597946399955,0.009105568220475776,57.237588051966505
2021.0,7.0,2021-02-19 14:30:00,42.07283020019531,0.3241379310344828,0.4503620689655172,1,0,1.0,0.0026666793838163727,0.11237322515212986,0.1419414807302231,-0.002810766734727993,46.42910966657237,0.00934202908924683,57.77480872302582
2021.0,8.0,2021-02-26 14:30:00,43.025211334228516,0.31428571428571433,0.45944285714285715,1,0,1.0,0.022384085043349877,-0.009852216748768461,0.009080788177339927,-0.0024691719548887775,46.31460962940726,0.008871441018805732,58.28963477897785
2021.0,9.0,2021-03-05 14:30:00,42.825130462646484,0.2,0.2506089285714286,1,0,1.0,-0.00466116336051714,-0.11428571428571432,-0.20883392857142857,0.013295805248523456,46.934511574890216,0.02519913947759704,59.77714671330287
2021.0,10.0,2021-03-12 14:30:00,44.13765335083008,0.21250000000000002,0.31796562500000003,1,0,1.0,0.03018814501837186,0.012500000000000011,0.06735669642857145,-0.0029897874970824423,46.794396919895505,0.00769293461299421,60.23878178184249
2021.0,11.0,2021-03-19 13:30:00,45.21808624267578,0.2,0.3472692307692308,1,0,1.0,0.02418390927943337,-0.012500000000000011,0.029303605769230745,-0.0028543758982233452,46.661018567690306,0.008327447967277682,60.742511583616334
2021.0,12.0,2021-03-26 13:30:00,45.71028518676758,0.36,0.30795,1,0,1.0,0.010826186453065212,0.15999999999999998,-0.03931923076923077,0.0035111517360683674,46.82514044383576,0.017945716134384823,61.84241925067205
2021.0,13.0,2021-04-01 13:30:00,46.31452560424805,0.2833333333333334,0.26105833333333334,1,0,2.0,0.01313230847374447,-0.0766666666666666,-0.046891666666666665,0.00014477285375049612,46.83191994377702,0.010688786934311712,62.50698506753748
2021.0,14.0,2021-04-09 13:30:00,43.79751968383789,0.375,0.3898375,1,0,2.0,-0.05587845228730304,0.09166666666666662,0.12877916666666667,-0.0028845046315071673,46.69702769598298,0.006712364815842708,62.92796606322446
2021.0,15.0,2021-04-16 13:30:00,43.013206481933594,0.23750000000000002,0.32792187500000003,1,0,2.0,-0.018069991529684692,-0.13749999999999998,-0.061915624999999974,-7.742581323114464e-06,46.69666614184818,0.012069782512832812,63.6920950866633
2021.0,16.0,2021-04-23 13:30:00,43.7495002746582,0.34285714285714286,0.42743214285714287,1,0,2.0,0.01697299441846356,0.10535714285714284,0.09951026785714284,-0.0022314751365427633,46.592579868549976,0.008022527010356103,64.20512177349795
2021.0,17.0,2021-04-30 13:30:00,46.75870132446289,0.4,0.49708125000000003,1,0,2.0,0.06652017255824383,0.05714285714285716,0.06964910714285716,-0.0024156899263561515,46.48016248016309,0.007057733918849075,64.65986728799143
2021.0,18.0,2021-05-07 13:30:00,47.80311965942383,0.24705882352941178,0.34638823529411766,0,0,2.0,0.02209053920615034,-0.15294117647058825,-0.15069301470588237,0.007325736808692852,46.82191418044197,0.0016782352734557807,64.76847286541617
2021.0,19.0,2021-05-14 13:30:00,46.38255310058594,0.2,0.3488833333333333,0,0,2.0,-0.030167524450053218,-0.047058823529411764,0.0024950980392156596,-0.00325495409934421,46.66975876272857,-0.01012072090527073,64.11627515059476
2021.0,20.0,2021-05-21 13:30:00,46.27450942993164,0.23076923076923078,0.3629788461538462,0,0,2.0,-0.002332120545858629,0.03076923076923077,0.014095512820512857,-0.0018923212836840485,46.58152809163447,-0.009498274905794081,63.510164204271845
2021.0,21.0,2021-05-28 13:30:00,46.718685150146484,0.30833333333333335,0.4275229166666667,0,0,2.0,0.009552937720242571,0.07756410256410257,0.06454407051282052,-0.002055147620047519,46.48589447929427,-0.009151155350118045,62.93162401830242
2021.0,22.0,2021-06-04 13:30:00,45.61024475097656,0.25517241379310346,0.3670448275862069,0,0,2.0,-0.02401183805518947,-0.05316091954022989,-0.06047808908045982,0.0018862862647601444,46.57366293574869,-0.005497480516930785,62.58660787007059
2021.0,23.0,2021-06-11 13:30:00,45.490196228027344,0.3125,0.316290625,0,0,2.0,-0.00263552165383496,0.05732758620689654,-0.05075420258620689,0.0030990999226525612,46.71822325869185,-0.004327488905590304,62.31635020915204
